Categoria,Modelo,Marca,Ano,Quilometragem,Potência do motor,Combustível,Câmbio,Cor,Portas,Final de placa,CEP,Município,Bairro,url,Direção,Tipo de veículo
"Carros, vans e utilitários",MERCEDES-BENZ C-180 CGI CLASSIC 1.8 16V 156CV AUT.,MERCEDES-BENZ,2012,150000,1.8,Gasolina,Automático,Prata,4 portas,7,89872000,Modelo,,https://sc.olx.com.br/oeste-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/mercedes-c180-2012-886758550,Hidráulica,Sedã
"Carros, vans e utilitários",AUDI RS6 4.2 AVANT  BI-TB QUATTRO TIPTRON. 5P,AUDI,2018,24120,,Gasolina,Automático,,4 portas,6,89051000,Blumenau,Ponta Aguda,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/rs6-2017-2018-4-0-avant-v8-32v-bi-turbo-gasolina-4p-tiptronic-894995221,,Passeio
"Carros, vans e utilitários",GM - CHEVROLET ZAFIRA ELITE 2.0 MPFI FLEXPOWER 8V  AUT,GM - CHEVROLET,2007,120,2.0 - 2.9,Flex,Automático,Preto,4 portas,0,88309700,Itajaí,São Vicente,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/vendo-ou-troco-pode-ser-financiado-898356830,Hidráulica,SUV
"Carros, vans e utilitários",VOLVO XC 90 T-6 MOMENTUM 2.0 320CV 5P,VOLVO,2019,32840,2.0 - 2.9,Gasolina,Automático,Azul,4 portas,4,89035401,Blumenau,Vila Nova,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/volvo-xc90-t6-momentum-877258120,Elétrica,SUV
"Carros, vans e utilitários",MITSUBISHI AIRTREK 2.4 16V 163CV/ 136CV 4X4 5P AUT.,MITSUBISHI,2007,150,2.0 - 2.9,Gasolina,Automático,Preto,4 portas,0,88101220,São José,Campinas,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/repasse-mitsubishi-airtrek-4x4-2007-aut-bem-bonita-892252200,Hidráulica,SUV
"Carros, vans e utilitários",VW - VOLKSWAGEN POLO 1.0 MI 79CV 16V 5P,VW - VOLKSWAGEN,2019,28900,,Flex,Automático,Cinza,4 portas,0,89805184,Chapecó,Líder,https://sc.olx.com.br/oeste-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-polo-1-0-200-tsi-comfortline-4p-875798068,Elétrica,Hatch
"Carros, vans e utilitários",HYUNDAI CRETA,HYUNDAI,2017,28800,,Flex,Automático,Preto,4 portas,8,89065001,Blumenau,Salto do Norte,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/hyundai-creta-prestige-2-0-at-28-mil-km-898355856,Elétrica,
"Carros, vans e utilitários",JAC J2 1.4 JET FLEX 16V 5P MEC,JAC,2014,101,1.4,Flex,Manual,Vermelho,4 portas,6,88137010,Palhoça,Pedra Branca,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vendo-carro-jac-j2-completo-bancos-couro-perfeito-estado-898356697,Hidráulica,Passeio
"Carros, vans e utilitários",GM - CHEVROLET VECTRA ELEGAN. 2.0 MPFI 8V FLEXPOWER MEC,GM - CHEVROLET,2010,137000,2.0 - 2.9,Gás Natural,Manual,Prata,4 portas,3,88701370,Tubarão,Centro,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vectra-elegance-898356283,Hidráulica,Sedã
"Carros, vans e utilitários",JEEP GRAND CHEROKEE LIMITED 3.0 TB DIES. AUT,JEEP,2013,135367,3.0 - 3.9,Diesel,Automático,Branco,4 portas,7,88870000,Orleans,,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vendo-grand-cherokee-diesel-898355996,Hidráulica,SUV
"Carros, vans e utilitários",FIAT TORO,FIAT,2022,19,,Diesel,Automático,Cinza,4 portas,,89065001,Blumenau,Salto do Norte,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/fiat-toro-volcano-2-0-turbo-diesel-at9-zero-km-teto-solar-898356090,Elétrica,
"Carros, vans e utilitários",GM - CHEVROLET ONIX HATCH LTZ 1.4 8V FLEXPOWER 5P AUT.,GM - CHEVROLET,2016,117531,1.4,Flex,Automático,Preto,4 portas,8,89923410,"Ouro Verde, Guaraciaba",,https://sc.olx.com.br/oeste-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/onix-ltz-preto-1-4-2016-898356244,Hidráulica,Hatch
"Carros, vans e utilitários",GM - CHEVROLET ONIX,GM - CHEVROLET,2021,3300,,Flex,Manual,Prata,4 portas,5,89065001,Blumenau,Salto do Norte,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-onix-lt-1-0-turbo-3-300-km-898355877,Elétrica,
"Carros, vans e utilitários",VW - VOLKSWAGEN FUSCA,VW - VOLKSWAGEN,1980,1000,1.3,Gasolina,Manual,Outra,2 portas,4,88136515,Palhoça,São Sebastião,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fusca-79-898355720,Mecânica,Antigo
"Carros, vans e utilitários",HONDA CIVIC SEDAN LXS 1.8/1.8 FLEX 16V AUT. 4P,HONDA,2008,99000,1.8,Flex,Automático,Prata,4 portas,0,88117290,São José,Barreiros,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/civic-lxs-flex-automatico-2008-apenas-99000km-891780962,Hidráulica,Sedã
"Carros, vans e utilitários",FIAT STRADA,FIAT,2022,15,,Flex,Manual,Branco,2 portas,,89065001,Blumenau,Salto do Norte,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/fiat-strada-endurance-cabine-plus-1-4-flex-zero-km-898355872,Hidráulica,
"Carros, vans e utilitários",GM - CHEVROLET AGILE,GM - CHEVROLET,2014,55250,1.4,Flex,Manual,Branco,4 portas,0,89204000,Joinville,América,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-agile-1-4-mpfi-ltz-8v-flex-4p-manual-892574324,Hidráulica,
"Carros, vans e utilitários",VW - VOLKSWAGEN SAVEIRO CROSS 1.6 MI TOTAL FLEX 8V CE,VW - VOLKSWAGEN,2013,92300,1.6,Flex,Manual,Branco,2 portas,7,89820000,Xanxerê,,https://sc.olx.com.br/oeste-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/saveiro-2013-1-6-cross-ce-8v-flex-2p-manual-898354423,Hidráulica,Pick-up
"Carros, vans e utilitários",NISSAN VERSA SL 1.6 16V FLEXSTART 4P AUT.,NISSAN,2019,44000,1.6,Flex,Automático,Branco,4 portas,1,88115100,São José,Serraria,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/versa-sl-1-6-16v-flexstart-4p-aut-894050430,Elétrica,Sedã
"Carros, vans e utilitários",RENAULT KWID OUTSIDER 1.0 FLEX 12V 5P MEC.,RENAULT,2022,0,1.0,Flex,Manual,Branco,4 portas,1,88035001,Florianópolis,Santa Mônica,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/renault-kwid-outsider-1-0-2021-2022-795238044,Elétrica,Hatch
"Carros, vans e utilitários",FIAT UNO VIVACE/RUA 1.0 EVO FIRE FLEX 8V 5P,FIAT,2012,120,1.0,Flex,Manual,Preto,4 portas,3,88301000,Itajaí,Centro,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-vivace-celebration-1-0-2012-24-900-871872320,Hidráulica,Hatch
"Carros, vans e utilitários",VW - VOLKSWAGEN VOYAGE 1.6/1.6 CITY  MI TOTAL FLEX 8V 4P,VW - VOLKSWAGEN,2011,112000,1.6,Flex,Manual,Prata,4 portas,9,89801070,Chapecó,Centro,https://sc.olx.com.br/oeste-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/voyage-1-6-mi-ano-2011-completo-898355316,Hidráulica,Sedã
"Carros, vans e utilitários",FIAT CRONOS PRECISION 1.8 16V FLEX MEC.,FIAT,2019,47000,1.8,Flex,Manual,Prata,4 portas,,89201010,Joinville,Centro,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/cronos-precision-1-8-2019-886229986,Elétrica,Sedã
"Carros, vans e utilitários",FORD FIESTA PERSONNALITE 1.0 8V 66CV 5P,FORD,2005,101000,1.0,Gasolina,Manual,Branco,4 portas,3,88523497,Lages,Ponte Grande,https://sc.olx.com.br/oeste-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/fiesta-hatch-2005-somente-trio-eletrico-r-12-900-lages-sc-898354252,Mecânica,Hatch
"Carros, vans e utilitários",FIAT STRADA WORKING 1.4 MPI FIRE FLEX 8V CD,FIAT,2012,200000,1.4,Gasolina,Manual,Preto,2 portas,3,88540000,Otacílio Costa,,https://sc.olx.com.br/oeste-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/fiat-strada-gabine-dupla-898355051,Hidráulica,Van/Utilitário
"Carros, vans e utilitários",MITSUBISHI ASX 2.0 16V 4X4 160CV AUT.,MITSUBISHI,2016,87600,2.0 - 2.9,Gasolina,Automático,Branco,4 portas,0,88101280,São José,Campinas,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/asx-2-0-4x4-automatica-886246280,Hidráulica,SUV
"Carros, vans e utilitários",TOYOTA XLS CONNECT 1.5 FLEX 16V 5P AUT,TOYOTA,2021,15000,1.5,Flex,Automático,Branco,4 portas,0,88704410,Tubarão,Humaitá,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/yaris-xls-connect-1-5-flex-automatico-898354250,Elétrica,Hatch
"Carros, vans e utilitários",JEEP COMPASS LONGITUDE 2.0 4X4 DIES. 16V AUT.,JEEP,2018,79000,2.0 - 2.9,Diesel,Automático,Cinza,4 portas,9,88113875,São José,Areias,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/compass-longitude-diesel-4x4-unico-dono-2018-898354155,Elétrica,SUV
"Carros, vans e utilitários",JAC J2 1.4 16V 5P MEC.,JAC,2014,88000,1.4,Flex,Manual,Branco,4 portas,4,88101200,São José,Campinas,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/jac-j2-1-4-12v-883746650,Hidráulica,Passeio
"Carros, vans e utilitários",NISSAN MARCH SL 1.6 16V FLEX FUEL 5P,NISSAN,2016,85000,1.6,Flex,Manual,Branco,4 portas,,88302340,Itajaí,Fazenda,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/nissan-march-1-6sl-ano-2016-898353372,Elétrica,Hatch
"Carros, vans e utilitários",RENAULT FLUENCE SED. DYNAMIQUE 2.0 16V FLEX AUT.,RENAULT,2012,999999,2.0 - 2.9,Flex,Automático,Prata,4 portas,8,88102500,São José,Kobrasol,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/renault-fluence-2-0-16v-dynamique-aut-flex-2-0-16v-898353159,Hidráulica,Passeio
"Carros, vans e utilitários",FIAT PUNTO ESSENCE 1.6 FLEX 16V 5P,FIAT,2014,54895,,Flex,Manual,,4 portas,2,89803400,Chapecó,São Cristóvão,https://sc.olx.com.br/oeste-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/punto-2014-2014-1-6-essence-16v-flex-4p-manual-890967428,,Passeio
"Carros, vans e utilitários",VW - VOLKSWAGEN GOLF SPORTLINE 2.0 MI TOTAL F. 8V TIP.,VW - VOLKSWAGEN,2012,86000,2.0 - 2.9,Flex,Automático,Branco,4 portas,5,88316380,Itajaí,Itaipava,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/golf-raridade-896683958,Hidráulica,Hatch
"Carros, vans e utilitários",PEUGEOT 207 XS 1.6 FLEX 16V 5P,PEUGEOT,2010,136000,1.6,Flex,Manual,Prata,4 portas,6,89224280,Joinville,Jardim Iririú,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/peugeot-prata-1-6-completo-ano-2010-898353770,Hidráulica,Hatch
"Carros, vans e utilitários",GM - CHEVROLET CORSA SED.WIND 1.0/MILLENIUM/CLASSIC VHC,GM - CHEVROLET,2004,156000,1.0,Gasolina,Manual,Outra,4 portas,6,89803340,Chapecó,São Cristóvão,https://sc.olx.com.br/oeste-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/corsa-classic-1-0-vhc-898353021,Mecânica,Sedã
"Carros, vans e utilitários",HYUNDAI TUCSON,HYUNDAI,2019,35000,,Gasolina,Automático,Preto,4 portas,7,88106102,São José,Picadas do Sul,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hyundai-tucson-gls-turbo-847587682,Hidráulica,
"Carros, vans e utilitários",PEUGEOT 308 ACTIVE 1.6 FLEX 16V 5P MEC.,PEUGEOT,2014,120000,1.6,Flex,Manual,Branco,4 portas,9,88704230,Tubarão,Dehon,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/peugeot-308-1-6-manual-858183508,Hidráulica,Hatch
"Carros, vans e utilitários",NISSAN VERSA SV 1.6 16V FLEX FUEL 4P MEC.,NISSAN,2014,111903,1.6,Flex,Manual,Preto,4 portas,7,88130600,Palhoça,Ponte do Imaruim,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/versa-sv-1-6-16v-flex-fuel-4p-mec-898352910,Elétrica,Sedã
"Carros, vans e utilitários",RENAULT DUSTER DYNAMIQUE 2.0  HI-FLEX 16V AUT.,RENAULT,2012,148000,2.0 - 2.9,Flex,Manual,Prata,4 portas,4,89208850,Joinville,Petrópolis,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/renault-duster-2-0-dynamique-aut-898352969,Hidráulica,SUV
"Carros, vans e utilitários",HONDA CIVIC SEDAN LXR 2.0 FLEXONE 16V AUT. 4P,HONDA,2016,51000,2.0 - 2.9,Flex,Automático,Prata,4 portas,6,88102401,São José,Kobrasol,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/honda-civic-lxr-2-0-aut-2016-894899578,Elétrica,Sedã
"Carros, vans e utilitários",HYUNDAI HB20 UNIQUE 1.0 FLEX 12V MEC.,HYUNDAI,2018,83577,,Flex,Manual,,4 portas,0,89216201,Joinville,Glória,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-unique-1-0-12v-preto-2018-2019-874162681,,Passeio
"Carros, vans e utilitários",RENAULT CLIO RN/ALIZE/EXPR./1.0 HI-POWER 16V 5P,RENAULT,2014,151000,1.0,Flex,Manual,Preto,4 portas,8,88130600,Palhoça,Ponte do Imaruim,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/clio-1-0-expression-completo-2014-898352738,Hidráulica,Hatch
"Carros, vans e utilitários",FIAT PALIO,FIAT,2014,97866,1.6,Flex,Manual,Branco,4 portas,7,89163020,Rio do Sul,Canta Galo,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/fiat-palio-1-6-mpi-sporting-16v-flex-4p-manual-881508147,,
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL CITY (TREND) 1.0 MI TOTAL FLEX 8V 2P,VW - VOLKSWAGEN,2010,150,1.0,Flex,Manual,Preto,4 portas,,88331070,Balneário Camboriú,Pioneiros,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/gol-1-0-trend-2010-898352187,Hidráulica,Hatch
"Carros, vans e utilitários",NISSAN SENTRA 2.0/ 2.0 FLEX FUEL 16V AUT.,NISSAN,2013,99000,2.0 - 2.9,Flex,Automático,Branco,4 portas,1,89460000,Canoinhas,,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/nissan-sentra-s-2013-top-de-linha-automatico-898352042,Elétrica,Sedã
"Carros, vans e utilitários",HONDA CIVIC SED. LXL/LXL SE 1.8 FLEX 16V MEC.,HONDA,2010,180,1.8,Flex,Manual,Branco,4 portas,3,89052001,Blumenau,Itoupava Norte,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/honda-civic-2010-894904765,Hidráulica,Sedã
"Carros, vans e utilitários",GM - CHEVROLET TRACKER LT 1.4 TURBO 16V FLEX 4X2 AUT.,GM - CHEVROLET,2018,45000,1.4,Flex,Automático,Branco,4 portas,5,88113875,São José,Areias,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/tracker-lt-1-4-turbo-unico-dono-ano-2018-nova-898352365,Elétrica,SUV
"Carros, vans e utilitários",VW - VOLKSWAGEN UP! MOVE 1.0 TOTAL FLEX 12V 5P,VW - VOLKSWAGEN,2015,220000,1.0,Flex,Manual,Branco,4 portas,7,88330012,Balneário Camboriú,Centro,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/um-dos-up-mais-bonitos-que-voce-vai-ver-aqui-898351970,Elétrica,Hatch
"Carros, vans e utilitários",PEUGEOT 2008 GRIFFE 1.6 FLEX 16V 5P AUT.,PEUGEOT,2020,16822,,Flex,Automático,,4 portas,5,89203307,Joinville,Anita Garibaldi,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/2008-2019-2020-1-6-16v-flex-griffe-4p-automatico-874935760,,Passeio
"Carros, vans e utilitários",FORD KA 1.0 S TIVCT FLEX 5P,FORD,2020,47462,,Flex,Manual,,4 portas,0,88110010,São José,Barreiros,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/ford-ka-2019-2020-1-0-ti-vct-flex-se-manual-883232831,,Passeio
"Carros, vans e utilitários",VW - VOLKSWAGEN FUSCA,VW - VOLKSWAGEN,1970,1,1.3,,,Azul,,6,88450000,Alfredo Wagner,,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fusca-1970-898352221,,
"Carros, vans e utilitários",VW - VOLKSWAGEN SAVEIRO CROSS 1.6 MI TOTAL FLEX 8V CE,VW - VOLKSWAGEN,2014,139000,1.6,Flex,Manual,Branco,,1,88340010,Camboriú,Centro,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/saveiro-cross-2014-898352255,Elétrica,Van/Utilitário
"Carros, vans e utilitários",GEELY GC2 1.0 12V 68CV 5P,GEELY,2015,12000,1.0,Gasolina,Manual,Prata,4 portas,2,88090000,Florianópolis,Capoeiras,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/gc2-1-0-12v-68cv-5p-898351654,Hidráulica,Hatch
"Carros, vans e utilitários",HYUNDAI CRETA PRESTIGE 2.0 16V FLEX AUT.,HYUNDAI,2019,23000,2.0 - 2.9,Flex,Automático,Branco,4 portas,3,88085001,Florianópolis,Capoeiras,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/creta-prestige-automatica-2-0-898351552,Elétrica,SUV
"Carros, vans e utilitários",FIAT UNO VIVACE 1.0 EVO FIRE FLEX 8V 3P,FIAT,2012,127200,1.0,Flex,Manual,Preto,2 portas,8,88348237,Camboriú,Tabuleiro (Monte Alegre),https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/uno-vivace-1-0-evo-fire-flex-8v-3p-898352197,Mecânica,Hatch
"Carros, vans e utilitários",VW - VOLKSWAGEN JETTA GLI 350 TSI 2.0 16V 4P AUT.,VW - VOLKSWAGEN,2019,40000,,Gasolina,Automático,Branco,4 portas,3,88130660,Palhoça,Ponte do Imaruim,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/jetta-gli-350-tsi-2-0-16v-4p-aut-898351498,,Sedã
"Carros, vans e utilitários",MERCEDES-BENZ C-250 SPORT 2.0 16V 211CV AUT.,MERCEDES-BENZ,2017,47000,,Gasolina,Manual,Prata,4 portas,0,88130660,Palhoça,Ponte do Imaruim,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/mercedez-c250-898351496,,Sedã
"Carros, vans e utilitários",AUDI TTRS 2.5 TFSI QUATTRO S TRONIC,AUDI,2021,0,2.0 - 2.9,Gasolina,Automático,Cinza,,8,88306003,Itajaí,Fazendinha,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/audi-tt-rs-coupe-0km-pronta-entrega-840505801,Hidráulica,Hatch
"Carros, vans e utilitários",RENAULT KWID 1.0 ZEN,RENAULT,2019,20000,1.0,Flex,Manual,Branco,4 portas,8,88815280,Criciúma,Jardim Maristela,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/kwid-zen-2019-baixo-km-898351423,Elétrica,Hatch
"Carros, vans e utilitários",JEEP RENEGADE LONGITUDE 1.8 4X2 FLEX 16V AUT.,JEEP,2019,78,1.8,Flex,Automático,Cinza,4 portas,4,89037134,Blumenau,Água Verde,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/renegade-longitude-2019-abaixo-da-fipe-emplacada-2021-876139104,Elétrica,SUV
"Carros, vans e utilitários",VW - VOLKSWAGEN UP! MOVE 1.0 TSI TOTAL FLEX 12V 5P,VW - VOLKSWAGEN,2019,39000,1.0,Flex,Manual,Branco,4 portas,7,88351010,Brusque,Centro I,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/up-move-tsi-898351111,Elétrica,Hatch
"Carros, vans e utilitários",HONDA CITY SEDAN EXL 1.5 FLEX  16V 4P AUT.,HONDA,2019,12903,1.5,Flex,Automático,Branco,4 portas,3,88331490,Balneário Camboriú,Praia dos Amores,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/city-1-5-exl-cvt-flex-aut-12-900km-unica-dona-898352017,Elétrica,Sedã
"Carros, vans e utilitários", ,,2018,74000,,,,,,,88355201,Brusque,Bateas,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/hilux-sw4-srx-4x4-diesel-2018-898350545,,
"Carros, vans e utilitários",MITSUBISHI L200 TRITON HLS 2.4 FLEX 16V CD MEC.,MITSUBISHI,2015,19000,2.0 - 2.9,Flex,Manual,Preto,4 portas,9,89207000,Joinville,Guanabara,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/l200-triton-2-4-hls-completa-apenas-19-mil-km-nova-zerada-incrivel-vendo-troco-financio-898351434,Hidráulica,Pick-up
"Carros, vans e utilitários",GM - CHEVROLET S10 BLAZER 2.4 MPFI 8V 128CV 4P,GM - CHEVROLET,2004,227000,2.0 - 2.9,Gasolina,Manual,Preto,4 portas,7,88035001,Florianópolis,Santa Mônica,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/blazer-2004-2-4-gasolina-898351638,Hidráulica,Pick-up
"Carros, vans e utilitários",LAND ROVER DISCOVERY4 SE 3.0 4X4 TDV6/SDV6 DIE.AUT.,LAND ROVER,2012,168000,,Diesel,Automático,,,,88301400,Itajaí,Centro,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/land-rover-discovery-4-se-3-0-4x4-tdv6-diesel-aut-preta-880780900,,
"Carros, vans e utilitários",RENAULT CLIO AUTHENTIQUE HI-FLEX 1.0 16V 5P,RENAULT,2005,117000,1.0,Flex,Manual,Prata,4 portas,3,88117750,São José,Barreiros,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/clio-autentique-1-0-2005-ipva-pago-898351442,Hidráulica,Passeio
"Carros, vans e utilitários",JEEP RENEGADE LIMITED 1.8 4X2 FLEX 16V AUT.,JEEP,2018,42000,,Flex,Automático,,,,88301400,Itajaí,Centro,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/jeep-renegade-limited-1-8-flex-aut-branca-872584648,,
"Carros, vans e utilitários", ,,2011,268000,,,,,,,88355201,Brusque,Bateas,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/hilux-2011-4x4-diesel-cambio-manual-898350181,,
"Carros, vans e utilitários",MITSUBISHI L200 TRITON HPE 3.2 CD TB INT.DIESEL AUT,MITSUBISHI,2012,257000,3.0 - 3.9,Diesel,Manual,Prata,4 portas,7,88750000,Braço do Norte,,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/l200-triton-hpe-3-2-cd-tb-int-diesel-aut-898351275,Hidráulica,Pick-up
"Carros, vans e utilitários",CITROEN C3 EXCLUSIVE 1.4 FLEX 8V 5P,CITROEN,2008,148000,1.4,Gasolina,Manual,Preto,4 portas,4,88107386,São José,Forquilhas,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/c3-exclusive-abaixo-da-fipe-ipva-2021-pago-estudo-trocas-886617757,Elétrica,Hatch
"Carros, vans e utilitários",FORD FIESTA 1.6 8V FLEX/CLASS 1.6 8V FLEX 5P,FORD,2012,167000,1.6,Flex,Manual,Preto,4 portas,6,89227015,Joinville,Iririú,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/fiesta-2012-1-6-class-completo-air-bag-duplo-unico-dono-confira-financia-100-893577178,Hidráulica,Hatch
"Carros, vans e utilitários",TOYOTA COROLLA XEI 2.0 FLEX 16V AUT.,TOYOTA,2021,6600,2.0 - 2.9,Flex,Automático,Branco,4 portas,7,89610000,Herval D'Oeste,,https://sc.olx.com.br/oeste-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/corolla-xei-2-0-flex-automatico-2021-898349955,Elétrica,Sedã
"Carros, vans e utilitários",HYUNDAI HB20S C.PLUS/C.STYLE1.0 FLEX 12V MEC. 4P,HYUNDAI,2014,98000,1.0,Flex,Manual,Branco,4 portas,2,88117291,São José,Barreiros,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20s-2014-887194671,Hidráulica,Sedã
